Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1,0.032168,0.033918,-0.58313,0.067486,-0.1196,0.16858,-0.11878,-0.18279,-0.15053,0.016121,-0.0050914,0.040897,2.8752,-0.22315,0.5112,0.17098,-0.17882,-0.33652,1.2822,0.0045587,-0.058621,0.023406
0,0.50961,-0.64062,-0.52827,0.098491,0.28778,-0.017206,0.22076,0.13446,0.0013592,-0.051152,0.0052318,0.48013,-0.41465,-0.29439,0.1584,0.25809,0.028084,0.24996,0.064456,-0.011767,-0.043231,0.0027365
0,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961,0.57786,0.60867,1.8518,0.6895,0.24516,-0.026144,1.2492,-0.010782,0.17293,-0.06755,0.006849
1,0.39081,-0.10872,-0.80012,0.13667,0.16904,-0.13744,-0.21604,0.14734,-0.018472,-0.057893,0.0098468,0.46372,-0.18114,-0.23626,0.28525,0.068884,-0.25924,-0.070167,-0.05553,0.029572,-0.071281,0.013462
0,0.59428,-0.88142,0.18826,0.25639,0.1808,-0.08751,0.44442,-0.12726,0.049701,-0.050076,0.0047912,0.40979,0.53213,-0.035371,0.32427,0.1772,-0.27739,0.07479,0.62674,0.044076,-0.048312,0.015111
1,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505,0.56337,-0.52665,0.39488,0.30247,0.10011,0.10294,-0.12546,-0.10233,0.019164,-0.057783,0.0069784
1,0.032616,1.4368,2.6864,-1.9888,0.51183,-0.89656,-0.032738,0.55415,0.045349,0.04066,0.021667,-0.013141,-0.92259,-0.50532,-0.15761,-0.43858,0.23147,-0.04282,0.085468,-0.26594,0.035445,-0.020242
0,0.47436,-0.88228,-1.1042,-0.033175,0.2571,-0.0033469,-0.14252,0.053275,-0.054389,-0.049371,0.0047948,0.36967,-0.66568,1.7646,-2.3391,0.6171,-0.80157,-0.96692,-0.34031,0.02241,0.020346,0.022026
1,0.031602,-0.43052,0.42682,0.22543,-0.55242,-0.048347,0.19053,-0.15306,-0.29269,0.11147,-0.02571,0.59711,-0.74153,0.3744,0.26393,0.17787,0.016434,0.2353,0.027319,0.036051,-0.04194,0.0046532
1,-1.3352,-0.058455,-0.94551,0.13438,1.3267,1.1204,-0.11525,-0.60086,0.86241,0.61503,-0.24471,-1.765,4.087,2.5119,-9.846,2.1766,-2.8496,-0.024577,0.99865,0.15663,-0.038136,0.070393
0,-0.10062,-0.88139,-0.91785,-0.25781,-0.42095,0.23809,0.020047,0.12035,-0.079851,-0.08284,0.0027183,-0.39097,2.2719,-0.97465,0.88634,-1.2203,-1.4773,-0.89956,-0.9258,0.23986,-0.26476,0.046465
1,0.29005,-0.4366,2.2598,0.52403,-0.73851,0.22413,-0.014251,-0.13697,0.15141,-0.15305,0.015468,0.66608,-0.94204,0.69502,0.38505,0.15123,-0.13789,0.67625,-0.2428,0.11369,-0.064986,0.0071381
1,0.16523,0.76762,0.81848,0.61756,-0.30164,-0.40633,0.34447,-0.095867,-0.20937,0.12713,-0.017912,-0.28199,0.15855,-0.28472,-0.10596,-0.12594,0.18645,0.055125,-0.29284,-0.43724,0.32471,-0.059234
0,0.51455,-0.7064,-0.30663,0.078626,0.20897,-0.1626,0.18143,-0.020401,0.01305,-0.048774,0.007197,0.59711,-0.74153,0.3744,0.26393,0.17787,0.016434,0.2353,0.027319,0.036051,-0.04194,0.0046532
1,0.49822,-0.83287,-0.10779,0.17583,0.15317,-0.056847,0.34985,-0.041998,-0.042527,-0.004329,-0.0028006,0.47408,-0.8887,-1.102,-0.039948,0.25526,-0.015259,-0.1448,0.057456,-0.054036,-0.048551,0.0049358
1,-0.33369,0.38391,-0.70656,0.12043,-0.8256,-0.31373,-0.24296,0.035357,-0.051739,-0.079907,-0.0080184,0.56584,-0.65012,1.5701,0.51247,-0.15185,-0.088347,0.5353,-0.24648,0.11078,-0.061371,0.0063488
1,0.23304,-0.57347,-0.078819,0.062005,-0.15076,0.076463,-0.15025,-0.0011752,-0.15035,0.035071,-0.01354,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409
1,-1.0882,-0.80656,-0.47827,-0.54695,-1.2629,0.52349,0.27508,0.18116,-0.56741,0.3028,-0.06431,-3.4237,-1.0575,-0.2993,-1.4145,-3.9848,1.2527,0.83722,0.37901,-1.6031,0.712,-0.14543
0,0.4615,-0.73071,-1.0703,-0.037804,0.30067,0.069427,-0.10952,0.094726,-0.058418,-0.050147,0.0037335,-0.58018,-0.83794,-0.19993,-0.5064,-1.0633,0.46249,0.15853,0.099161,-0.33718,0.016977,-0.030371
0,0.53065,0.044217,0.59506,0.62314,-0.065842,-0.54546,0.43219,-0.35991,0.1575,-0.10756,0.020887,0.62775,-0.84519,3.7791,-0.81438,0.073056,-0.17434,-0.68651,-0.37437,0.043747,0.055091,-0.00010287
0,0.50166,-0.81534,-0.76314,0.033166,0.26051,-0.04242,0.066947,0.051305,-0.01864,-0.05143,0.0054626,1.3167,-1.0042,7.9218,1.6661,-0.60995,0.77554,-0.17732,-0.48459,0.29606,0.017874,0.00030653
1,-0.81626,1.2488,-0.77716,0.31589,-0.69402,-0.60903,-0.23219,0.5996,0.091569,0.17789,-0.07898,0.4677,-0.84992,-1.1009,-0.040323,0.26482,0.010123,-0.13517,0.0619,-0.059513,-0.047025,0.0042089
1,0.36967,-0.66568,1.7646,-2.3391,0.6171,-0.80157,-0.96692,-0.34031,0.02241,0.020346,0.022026,-0.39097,2.2719,-0.97465,0.88634,-1.2203,-1.4773,-0.89956,-0.9258,0.23986,-0.26476,0.046465
0,0.2414,-0.052566,2.1889,-1.7977,0.50454,-0.65077,0.18259,-0.077324,-0.028484,0.074374,0.0041,-2.1138,-0.47145,-0.83597,0.24755,0.68795,0.44954,-0.13773,-0.24749,0.32371,0.56686,0.43154
1,-0.062697,1.5679,-0.088016,0.70951,-0.69649,-1.0401,-0.31507,-0.095597,-0.00023585,-0.054677,0.023592,0.29467,0.25206,-0.12063,0.44184,-0.18034,-0.37091,-0.23211,-0.30695,-0.061829,-0.018964,0.0075109
0,0.56536,-0.81619,0.11223,0.099863,0.24138,-0.0099597,0.34586,-0.21159,0.02875,-0.054723,0.0042395,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409
0,0.6292,-0.63083,0.94091,0.42146,0.1449,0.0096882,0.53416,-0.24511,0.087661,-0.053749,0.0044723,-0.51067,6.135,-0.83958,0.84278,0.39582,0.66109,-0.42378,-1.4542,0.034042,-0.29948,0.033409
1,0.032168,0.033918,-0.58313,0.067486,-0.1196,0.16858,-0.11878,-0.18279,-0.15053,0.016121,-0.0050914,0.45295,-0.67949,-0.9603,-0.042672,0.33331,0.22475,-0.08791,-0.076839,-0.069028,-0.053043,0.00091769
1,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121,0.55012,-0.86643,-0.17932,0.10175,0.16174,0.19957,-0.39976,0.018324,-0.05208,-0.035736,0.0028558
0,0.66608,-0.94204,0.69502,0.38505,0.15123,-0.13789,0.67625,-0.2428,0.11369,-0.064986,0.0071381,0.34116,-0.20613,0.39949,-0.35905,0.33731,0.0084901,0.23229,0.17832,-0.1227,0.065195,-0.015012
0,0.59711,-0.74153,0.3744,0.26393,0.17787,0.016434,0.2353,0.027319,0.036051,-0.04194,0.0046532,0.46894,-0.8844,-1.0448,-0.088851,0.25625,-0.029199,-0.15739,0.049942,-0.045663,-0.053133,0.0061015
1,0.040897,2.8752,-0.22315,0.5112,0.17098,-0.17882,-0.33652,1.2822,0.0045587,-0.058621,0.023406,-1.8911,4.7916,-0.80397,1.8108,-1.9801,-2.8038,-1.4624,-1.1069,0.92754,0.081237,-0.18651
0,0.42551,-0.062676,-0.51479,0.19933,0.15454,-0.19181,-0.098833,0.19754,0.0032402,-0.05922,0.011578,0.15941,0.013693,1.8334,0.56509,-0.42067,-0.082971,0.57434,-0.18541,-0.42628,0.31221,-0.056008
0,0.33045,-0.91278,-0.45232,0.04305,0.0012133,0.0043369,0.15259,-0.026594,-0.23646,0.082983,-0.019066,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447
0,0.55012,-0.86643,-0.17932,0.10175,0.16174,0.19957,-0.39976,0.018324,-0.05208,-0.035736,0.0028558,0.56536,-0.81619,0.11223,0.099863,0.24138,-0.0099597,0.34586,-0.21159,0.02875,-0.054723,0.0042395
1,-0.56739,3.0659,-0.77525,-0.39229,1.3258,2.8,0.55219,-0.60972,-0.12469,-0.057746,0.0047109,0.46904,-0.70058,-0.93292,0.029145,0.23331,-0.050537,-0.10706,0.071537,-0.036147,-0.053193,0.0065316
1,0.47576,-0.8898,-1.0929,-0.030286,0.25245,-0.011756,-0.14206,0.057316,-0.053523,-0.048581,0.0048738,0.22311,1.2445,-0.85879,0.70641,-0.37293,-1.0314,-0.53945,-0.72214,0.10506,-0.17642,0.038873
0,0.54752,-0.57409,0.0093937,0.32211,0.10568,-0.24968,0.30967,-0.22232,0.071485,-0.076856,0.011349,-1.2435,2.5121,-0.84039,-0.20452,0.236,1.6536,0.15125,-0.90422,0.21681,-0.026427,-0.0067763
0,0.63753,-0.51896,1.6535,0.27377,-0.03238,-0.22702,-0.0044093,-0.43502,0.10789,-0.059199,0.013558,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732
0,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836,0.42866,1,1.8651,0.50444,0.34705,0.25367,1.0917,1.2062,0.037654,0.048749,-0.0056194
1,0.2414,-0.052566,2.1889,-1.7977,0.50454,-0.65077,0.18259,-0.077324,-0.028484,0.074374,0.0041,0.29235,0.37858,-0.69006,0.16848,0.2187,0.26333,-0.20598,-0.58518,-0.060469,-0.082873,0.0010481
0,0.41235,-0.81839,-0.5276,0.059817,0.16167,0.022884,0.030261,0.048026,-0.1176,0.031365,-0.0045238,0.45102,0.30891,0.29662,0.57583,-0.087467,-0.47554,0.097742,-0.27621,0.099373,-0.098328,0.019915
1,0.45476,-0.51936,0.55272,0.0859,0.087012,0.065895,-0.033618,0.05367,-0.049783,0.0085248,-0.0024514,0.62775,-0.84519,3.7791,-0.81438,0.073056,-0.17434,-0.68651,-0.37437,0.043747,0.055091,-0.00010287
0,0.47236,-0.86599,-1.1013,-0.034984,0.25946,-0.0070941,-0.13947,0.072467,-0.054396,-0.048389,0.0048417,0.66608,-0.94204,0.69502,0.38505,0.15123,-0.13789,0.67625,-0.2428,0.11369,-0.064986,0.0071381
1,0.14332,-0.52757,-0.96936,-0.032037,0.096312,0.1609,-0.13307,-0.13419,-0.034751,-0.018628,0.0055872,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732
0,0.095075,-0.84951,-0.075681,-0.051955,-0.4481,0.32493,-0.44912,0.093108,0.030865,-0.1251,0.0066037,-1.4915,-0.34776,-0.17443,-0.33193,-1.623,0.34517,0.51721,-0.14053,-1.7462,1.0398,-0.17895
1,0.85808,-0.22597,5.3077,1.0824,-0.59582,0.853,-1.4032,0.22153,0.064044,0.02489,0.0021717,0.66608,-0.94204,0.69502,0.38505,0.15123,-0.13789,0.67625,-0.2428,0.11369,-0.064986,0.0071381
1,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709,0.53597,-0.88555,-0.36512,0.12469,0.2029,-0.038941,0.144,-0.037636,-0.0062779,-0.043842,0.0041591
1,0.24062,-0.43032,-0.88122,-0.15356,-0.057212,-0.12983,-0.2418,-0.11827,0.085927,-0.1755,0.027972,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961
1,0.75003,-0.97588,3.17,0.46436,-0.21015,0.24718,-0.1431,-0.25784,0.064856,0.0058185,-0.00025544,0.56768,-0.9072,-0.17094,0.15929,0.19,-0.013599,0.10807,-0.06654,0.011886,-0.051181,0.0052864
1,0.55932,-0.89805,-0.30895,0.15335,0.22313,-0.076119,0.29502,-0.10176,0.027514,-0.059407,0.005915,0.46422,-0.85919,-1.0861,-0.089348,0.2698,-0.02926,-0.14478,0.065943,-0.057707,-0.045309,0.0048744
1,0.41181,0.20315,-0.2318,0.48816,-0.11837,-0.63057,-0.055534,-0.36674,0.090041,-0.10946,0.023667,0.44886,1.0958,1.555,0.46471,0.081732,-0.051537,-0.17205,0.58117,0.056312,-0.026865,0.013166
0,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694
0,0.55932,-0.89805,-0.30895,0.15335,0.22313,-0.076119,0.29502,-0.10176,0.027514,-0.059407,0.005915,-0.46379,-0.25964,-0.46569,-0.49259,-0.56083,-0.10746,-0.053877,0.06699,-0.20906,0.11809,-0.026723
1,0.1719,-0.17706,-0.5075,0.21001,-0.21167,-0.21295,-0.17802,-0.18058,-0.24121,0.074855,-0.011399,0.70066,-0.94455,1.3579,0.40435,-0.0089767,0.28404,-0.41027,-0.059307,0.012543,-0.022594,0.0027314
0,-0.58018,-0.83794,-0.19993,-0.5064,-1.0633,0.46249,0.15853,0.099161,-0.33718,0.016977,-0.030371,0.29005,-0.4366,2.2598,0.52403,-0.73851,0.22413,-0.014251,-0.13697,0.15141,-0.15305,0.015468
1,-0.062697,1.5679,-0.088016,0.70951,-0.69649,-1.0401,-0.31507,-0.095597,-0.00023585,-0.054677,0.023592,0.17752,-0.13166,-0.45234,0.0085884,-0.01605,0.097975,0.0013268,0.63834,-0.11284,0.0033189,-0.0040558
0,0.52744,-0.71847,-0.36019,0.15656,0.19045,-0.055182,0.061768,-0.031508,0.0068019,-0.056625,0.0068156,-0.10035,-0.56629,-0.6019,-0.015914,0.3091,0.44062,0.088027,-0.25369,-0.18535,0.23517,-0.039999
1,-0.57815,8.5297,0.11379,0.59052,1.4116,1.4084,0.68259,2.6156,-0.03779,-0.082189,-0.014748,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401
1,0.62801,-0.92045,0.9427,0.34687,0.032141,0.13441,-0.039346,-0.086232,-0.0077942,-0.0075528,-0.0010969,0.75231,-0.81888,1.7748,0.63987,0.06068,-0.22353,1.0468,-0.40211,0.20092,-0.071807,0.0090078
0,0.47408,-0.8887,-1.102,-0.039948,0.25526,-0.015259,-0.1448,0.057456,-0.054036,-0.048551,0.0049358,0.56031,-0.913,-0.23513,0.14251,0.18002,0.015294,-0.015986,-0.029274,-0.0043086,-0.047142,0.0050122
0,0.47425,-0.88229,-1.104,-0.033803,0.25716,-0.0036902,-0.14258,0.053244,-0.054426,-0.049331,0.0047959,0.52508,-0.81122,-0.10157,0.033877,0.21349,0.14327,-0.14645,-0.087704,-0.041757,-0.030664,0.00164
1,-0.040214,0.60719,0.82541,-2.223,1.0463,0.27466,0.032207,-0.76012,-0.29881,0.14726,-0.025437,0.2844,0.9137,-0.74593,0.55273,-0.15021,-0.69426,-0.26337,-0.46979,0.077258,-0.1464,0.029525
0,0.47354,-0.87498,-1.0963,-0.039383,0.26068,0.0046945,-0.1478,0.048376,-0.055292,-0.049456,0.0047073,0.4897,-0.80143,-0.84166,0.06353,0.20115,-0.093767,-0.054968,-0.0304,-0.021429,-0.057658,0.0071203
0,0.48483,-0.36816,-0.28218,0.30942,0.050834,-0.37992,0.14234,-0.24157,0.058408,-0.083051,0.014735,0.50949,-0.89778,-0.73234,0.027735,0.23271,-0.032346,-0.021199,0.0034917,-0.026162,-0.049215,0.0051588
0,0.59428,-0.88142,0.18826,0.25639,0.1808,-0.08751,0.44442,-0.12726,0.049701,-0.050076,0.0047912,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148
0,0.52194,-0.81173,-0.47469,0.12787,0.17194,-0.059582,-0.02118,-0.063727,-0.0087498,-0.053682,0.0064015,-6.6422,-1.1898,-0.37402,-3.1524,-5.9868,1.9128,1.3941,0.58869,1.1478,-0.22535,-0.091553
1,-1.3352,-0.058455,-0.94551,0.13438,1.3267,1.1204,-0.11525,-0.60086,0.86241,0.61503,-0.24471,0.03096,-0.40524,0.89627,-4.7024,1.2554,-1.9459,-0.8018,-0.61296,0.0070069,0.019235,0.043846
0,0.47074,-0.8718,-1.0965,-0.065424,0.26823,-0.0084658,-0.14411,0.043729,-0.054367,-0.049653,0.0049756,0.492,-0.86536,-0.78815,-0.066814,0.2597,-0.050405,-0.070533,0.021912,-0.032603,-0.047895,0.0057532
0,0.46422,-0.85919,-1.0861,-0.089348,0.2698,-0.02926,-0.14478,0.065943,-0.057707,-0.045309,0.0048744,0.29467,0.25206,-0.12063,0.44184,-0.18034,-0.37091,-0.23211,-0.30695,-0.061829,-0.018964,0.0075109
1,-0.28199,0.15855,-0.28472,-0.10596,-0.12594,0.18645,0.055125,-0.29284,-0.43724,0.32471,-0.059234,0.56337,-0.52665,0.39488,0.30247,0.10011,0.10294,-0.12546,-0.10233,0.019164,-0.057783,0.0069784
0,0.70066,-0.94455,1.3579,0.40435,-0.0089767,0.28404,-0.41027,-0.059307,0.012543,-0.022594,0.0027314,0.50142,-0.67203,-0.26728,0.042077,0.13527,0.38307,-0.8541,0.0069721,-0.10372,-0.037206,0.0022127
0,0.45089,-0.82852,-0.77934,-0.40508,0.33192,-0.1595,-0.19905,0.0052078,-0.040436,-0.043242,0.0084007,0.60063,-0.93137,0.69404,0.30172,0.045296,0.11978,-0.034763,-0.089079,-0.019188,-0.010482,-0.0012252
1,1.2123,-1.0779,5.6746,1.611,-0.0555,-0.72539,3.725,-1.2548,0.66535,-0.13757,0.015936,0.46184,-0.79477,-1.1087,0.0030348,0.21652,-0.074361,-0.17442,0.014565,-0.046053,-0.05542,0.0068044
1,0.29235,0.37858,-0.69006,0.16848,0.2187,0.26333,-0.20598,-0.58518,-0.060469,-0.082873,0.0010481,-2.1138,-0.47145,-0.83597,0.24755,0.68795,0.44954,-0.13773,-0.24749,0.32371,0.56686,0.43154
0,0.52386,-0.23551,0.3319,0.29384,0.26047,-0.0091515,0.52555,0.18572,0.045297,-0.039161,0.0041308,-0.10035,-0.56629,-0.6019,-0.015914,0.3091,0.44062,0.088027,-0.25369,-0.18535,0.23517,-0.039999
0,0.98299,-0.50148,4.6138,1.0808,0.11133,-0.47573,2.802,-0.61643,0.46666,-0.076756,0.0097827,0.45641,-0.76257,-0.99072,0.018835,0.19796,-0.036324,-0.20327,0.024341,-0.045568,-0.053916,0.0066381
1,0.36967,-0.66568,1.7646,-2.3391,0.6171,-0.80157,-0.96692,-0.34031,0.02241,0.020346,0.022026,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409
0,0.51238,-0.52099,-0.26789,0.2129,0.1902,-0.10396,0.21563,-0.10183,0.027,-0.066657,0.0080335,0.031602,-0.43052,0.42682,0.22543,-0.55242,-0.048347,0.19053,-0.15306,-0.29269,0.11147,-0.02571
1,0.44555,-0.52841,-0.86422,0.11607,0.14058,-0.18759,-0.15291,-0.0094938,-0.021741,-0.060976,0.0097758,-1.0581,1.592,-0.5813,0.33797,0.10835,-0.13629,0.013578,0.90728,-0.048836,0.45163,0.11147
1,-2.5974,-0.17537,-0.41751,-1.6757,-2.1444,0.34862,0.51117,0.26633,-0.65737,0.53483,-0.078326,-0.7528,1.9152,-0.79714,0.4192,0.16031,0.11214,-0.25927,-0.18102,0.31774,0.073659,0.10045
1,0.5213,-0.78124,-0.36677,0.084549,0.22191,0.024116,-0.0089582,0.067661,-0.020301,-0.038118,0.0030855,0.52558,-0.81829,-0.32947,0.065265,0.1786,0.25414,-0.48639,0.04944,-0.073149,-0.033331,0.0018107
1,0.45592,-0.74025,-1.0906,-0.012354,0.23349,-0.063405,-0.16874,0.063642,-0.048061,-0.052703,0.006609,0.52194,-0.81173,-0.47469,0.12787,0.17194,-0.059582,-0.02118,-0.063727,-0.0087498,-0.053682,0.0064015
1,0.0040073,-0.29528,-0.73473,-0.026903,-0.06802,0.1412,-0.010275,0.17314,-0.27507,0.14193,-0.023675,0.39207,-0.074779,-0.47494,-0.20649,0.52077,1.0081,-0.30626,-0.41899,-0.12736,-0.091464,-0.0067722
1,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505,0.3273,-0.052387,-0.45927,0.3597,-0.11228,-0.47926,-0.096026,-0.25348,-0.019347,-0.031202,0.0076642
1,0.40026,-0.021766,-0.037205,-0.37795,0.46474,0.10865,-0.0095925,0.1072,-0.040154,-0.033946,0.0025967,0.35604,-0.75648,0.14609,0.053393,-0.035658,0.48211,-0.52029,-0.037043,-0.27145,0.07936,-0.021879
1,0.40497,0.71943,0.14959,0.28945,0.30005,0.14947,-0.011967,0.59821,0.002644,-0.045423,0.007694,0.5584,-0.50991,0.35298,0.2845,0.17927,0.017235,0.25567,-0.0005712,0.031679,-0.045301,0.0049095
0,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148,0.44555,-0.52841,-0.86422,0.11607,0.14058,-0.18759,-0.15291,-0.0094938,-0.021741,-0.060976,0.0097758
1,0.85808,-0.22597,5.3077,1.0824,-0.59582,0.853,-1.4032,0.22153,0.064044,0.02489,0.0021717,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148
1,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447,0.65183,-0.48087,1.3064,0.44196,0.17171,0.10475,0.48289,0.088732,0.08172,-0.031892,0.0023804
0,0.40477,1.4187,1.1422,0.33911,0.55304,0.60524,0.56692,0.88753,0.007853,-0.019885,-0.0022498,-4.3536,-1.2773,-0.74341,-0.29805,-0.93907,0.84922,0.17517,0.15898,1.6256,0.38159,0.43212
1,0.41181,0.20315,-0.2318,0.48816,-0.11837,-0.63057,-0.055534,-0.36674,0.090041,-0.10946,0.023667,0.55348,-0.88265,-0.35015,0.14283,0.22781,-0.079234,0.2823,-0.076459,0.024355,-0.058462,0.0060102
1,0.47476,-0.88886,-1.0977,-0.038585,0.25522,-0.015517,-0.14281,0.056743,-0.053266,-0.04876,0.0049744,0.48251,-0.75531,-0.86027,0.060097,0.20899,-0.098485,-0.054167,0.034342,-0.023894,-0.054464,0.0071539
0,0.6292,-0.63083,0.94091,0.42146,0.1449,0.0096882,0.53416,-0.24511,0.087661,-0.053749,0.0044723,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148
0,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121
0,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148
0,0.4677,-0.84992,-1.1009,-0.040323,0.26482,0.010123,-0.13517,0.0619,-0.059513,-0.047025,0.0042089,0.51823,-0.30718,0.16579,0.25768,0.12463,0.069666,-0.30281,0.27705,-0.013025,-0.034294,0.0067951
1,0.50264,-0.89931,-0.71329,0.030858,0.20598,0.031232,-0.17887,0.03929,-0.047941,-0.040691,0.0036654,0.46021,-0.72978,-1.0468,-0.0449,0.28983,0.050869,-0.14505,0.13851,-0.061374,-0.045258,0.004093
0,0.46695,-0.88391,-1.0902,-0.086557,0.26373,-0.034773,-0.14839,0.051145,-0.056704,-0.046098,0.0049866,0.52508,-0.81122,-0.10157,0.033877,0.21349,0.14327,-0.14645,-0.087704,-0.041757,-0.030664,0.00164
1,-0.10892,0.33726,-0.27057,0.25052,-0.65775,-0.39249,-0.24401,-0.1263,-0.297,0.075398,-0.01375,0.58954,-0.79166,0.10551,0.28811,0.17846,-0.23842,0.59889,-0.17595,0.089916,-0.069921,0.0090662
0,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977,0.47943,-0.70791,-0.84439,0.048955,0.22816,-0.080355,-0.039852,0.056838,-0.02318,-0.054741,0.007045
0,0.47409,-0.88177,-1.1033,-0.036518,0.25806,-0.0046487,-0.14284,0.052698,-0.054319,-0.049359,0.0048253,0.3273,-0.052387,-0.45927,0.3597,-0.11228,-0.47926,-0.096026,-0.25348,-0.019347,-0.031202,0.0076642
0,0.24055,0.032818,-0.37492,-0.10422,0.18081,0.21213,-0.10744,0.25999,-0.073783,-0.029518,0.0018123,-1.3378,-0.63264,-0.58294,-0.51134,0.072028,-0.1465,-0.10627,-0.021926,0.040525,-0.1845,-0.97019
0,0.46695,-0.88391,-1.0902,-0.086557,0.26373,-0.034773,-0.14839,0.051145,-0.056704,-0.046098,0.0049866,0.43219,-0.48065,-0.96378,-0.0058495,0.24384,-0.059822,-0.15938,0.04516,-0.040649,-0.059144,0.0078454
0,0.40979,0.53213,-0.035371,0.32427,0.1772,-0.27739,0.07479,0.62674,0.044076,-0.048312,0.015111,-0.28199,0.15855,-0.28472,-0.10596,-0.12594,0.18645,0.055125,-0.29284,-0.43724,0.32471,-0.059234
0,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977,0.50244,-0.89751,-0.79241,0.023051,0.21952,0.02258,-0.17219,0.043131,-0.045747,-0.044784,0.0045121
0,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709,-6.4867,-1.6594,-0.50616,0.8581,1.4572,0.3876,-0.53406,0.16112,3.828,1.4233,0.36304
0,0.47476,-0.88886,-1.0977,-0.038585,0.25522,-0.015517,-0.14281,0.056743,-0.053266,-0.04876,0.0049744,0.50206,-0.77249,-0.59325,0.097535,0.18635,-0.080895,-0.021405,-0.018616,-0.013821,-0.050987,0.0062582
0,0.49822,-0.83287,-0.10779,0.17583,0.15317,-0.056847,0.34985,-0.041998,-0.042527,-0.004329,-0.0028006,-1.523,1.9713,-0.44107,0.56417,-1.7384,-0.76424,-0.24323,-1.2766,-0.98556,0.68141,-0.10367
0,0.47409,-0.88177,-1.1033,-0.036518,0.25806,-0.0046487,-0.14284,0.052698,-0.054319,-0.049359,0.0048253,-0.86106,-0.80299,-0.87685,-0.6732,-0.6597,0.15426,0.038195,0.078828,0.25786,0.15018,-0.16555
