Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,-0.31853,-0.25564,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47434,-0.1887,-0.80576,-0.66435,-0.31802,-0.24246,-0.34832,-0.095938,-0.099624,-0.4585,-0.52342,-0.37852,-0.18862,-0.80101,-0.60805
1,0.76011,-0.25167,0.40129,0.40329,0.085297,2.195,6.2288,0.47951,1.0897,-0.64568,-0.29328,-0.2667,-0.25522,-0.34861,-0.095931,-0.099651,-0.25391,1.1753,0.068987,-0.18859,-0.73617,-0.48305
1,-0.21991,0.05042,-0.20295,-0.0954,-0.099258,-0.61873,-0.52342,-0.48726,-0.18622,2.242,2.431,-0.31822,-0.23836,-0.3504,-0.09591,-0.099646,-0.51913,-0.4005,-0.44901,-0.18855,-0.80576,-0.6522
1,-0.31499,-0.22183,-0.34154,-0.095165,-0.09933,0.073652,0.0060501,-0.25084,-0.18565,-0.34554,-0.3108,-0.27253,-0.25461,-0.33072,-0.092961,-0.095426,0.055531,0.63951,0.14788,-0.17808,-0.71838,-0.2898
1,-0.22474,-0.20915,-0.077368,-0.069831,-0.069208,0.38227,2.0699,0.4095,-0.092256,-0.4304,-0.30258,-0.27048,-0.25346,-0.24645,-0.077121,-0.085547,-0.15231,0.38278,-0.22183,-0.12618,-0.51388,-0.44249
1,-0.21314,-0.23808,0.15959,0.048633,0.054973,-0.5939,-0.52342,0.18219,0.19003,-0.39809,-0.39863,-0.31597,-0.13709,-0.32853,-0.095695,-0.099423,-0.44504,-0.398,-0.44887,-0.18769,0.013348,-0.362
1,-0.30657,-0.22724,-0.35141,-0.095898,-0.099672,-0.59236,-0.39154,-0.22438,-0.18855,-0.74883,0.49386,-0.31828,-0.25203,-0.35129,-0.095946,-0.099672,-0.61873,-0.52342,-0.48726,-0.18866,-0.79627,-0.63811
1,-0.25565,-0.24902,0.062177,-0.071999,-0.082967,-0.13027,-0.398,-0.11889,-0.10495,-0.24032,-0.33789,-0.31844,-0.24543,-0.35194,-0.095955,-0.099672,-0.61873,-0.52342,-0.46036,-0.1887,-0.80576,-0.66435
0,-0.31826,-0.25609,-0.3501,-0.095201,-0.098467,0.17947,1.3455,0.11019,-0.18676,-0.3577,-0.52414,-0.28745,-0.23707,-0.1935,-0.087623,-0.092595,-0.23627,0.48824,-0.33028,-0.15688,-0.15378,-0.35111
0,-0.30649,0.16501,-0.3249,-0.095905,-0.099611,-0.51659,-0.012689,-0.35841,-0.18845,1.3632,1.0985,-0.21991,0.05042,-0.20295,-0.0954,-0.099258,-0.61873,-0.52342,-0.48726,-0.18622,2.242,2.431
0,-0.3152,-0.24375,-0.33506,-0.095614,-0.099474,-0.25191,0.25775,-0.38029,-0.1873,-0.28654,-0.36148,-0.2964,-0.23816,-0.28223,-0.0868,-0.088659,-0.068438,0.14296,-0.19623,-0.15581,-0.32499,-0.29692
1,-0.16462,0.50275,0.96898,-0.089469,-0.095523,0.082438,0.12311,-0.26162,-0.16373,1.4179,0.60691,-0.30215,0.34542,-0.25192,-0.095392,-0.09929,0.22323,-0.40294,-0.12235,-0.18633,-0.089049,-0.32441
1,0.026776,-0.24975,0.078996,-0.033633,-0.068497,-0.25711,0.38969,-0.14909,-0.0018417,-0.67672,-0.42739,-0.3181,-0.23671,-0.35046,-0.095955,-0.099672,-0.51133,-0.52342,-0.40585,-0.1887,-0.80576,-0.66435
1,-0.24472,-0.042106,-0.17935,-0.090858,-0.094753,-0.25953,-0.398,-0.29054,-0.16926,0.39054,0.45332,-0.29261,-0.10116,-0.19795,-0.09172,-0.097447,1.1233,0.51139,0.07674,-0.17288,1.6429,0.8553
1,0.09394,-0.10794,0.81024,0.11523,0.42208,0.85611,-0.39286,0.28954,-0.058113,-0.18069,-0.082768,-0.31681,-0.22336,-0.33792,-0.095938,-0.09965,-0.61873,-0.52342,-0.47395,-0.18862,-0.80576,-0.66302
0,-0.29867,-0.25264,-0.27171,-0.039727,-0.071896,7.3511,2.2255,5.0402,-0.070092,-0.33005,-0.028447,-0.27797,1.0972,-0.049019,-0.090432,-0.09299,-0.059784,-0.52342,3.3153,-0.16833,1.1479,1.0346
0,-0.31731,-0.20366,-0.3432,-0.095913,-0.099672,-0.61873,-0.52342,-0.46007,-0.18852,-0.45466,-0.41249,-0.30936,-0.21496,-0.25602,-0.095483,-0.099165,-0.46815,-0.52342,-0.39665,-0.1868,0.71196,-0.17451
1,-0.29535,0.20484,-0.29691,-0.093683,-0.097857,-0.61873,-0.52342,-0.48726,-0.18048,-0.043378,0.12156,-0.22474,-0.20915,-0.077368,-0.069831,-0.069208,0.38227,2.0699,0.4095,-0.092256,-0.4304,-0.30258
0,0.37115,-0.25112,0.048092,-0.094041,-0.098349,-0.26932,-0.023876,-0.34578,-0.18084,1.6684,1.7569,0.07434,-0.20253,0.43529,-0.092738,-0.096865,0.062253,0.78324,-0.22512,-0.17611,-0.25147,-0.039537
0,-0.29535,0.20484,-0.29691,-0.093683,-0.097857,-0.61873,-0.52342,-0.48726,-0.18048,-0.043378,0.12156,-0.29088,-0.25625,-0.1762,-0.092321,-0.096951,-0.54645,-0.40294,-0.47498,-0.17327,1.4876,0.84132
0,-0.31842,-0.23766,-0.35194,-0.095939,-0.099651,-0.54242,-0.39926,-0.44848,-0.18862,-0.79153,-0.64272,-0.21314,-0.23808,0.15959,0.048633,0.054973,-0.5939,-0.52342,0.18219,0.19003,-0.39809,-0.39863
1,0.3267,-0.24969,0.57763,0.60728,1.3299,-0.41459,-0.27383,0.36995,1.6971,-0.77642,-0.55838,-0.26987,-0.25046,-0.29465,-0.032382,-0.024666,2.574,3.8755,4.4507,-0.042835,-0.68895,-0.37416
1,1.7435,-0.25114,1.5935,0.16389,0.27097,-0.41079,-0.39926,0.048646,0.71915,-0.6985,-0.41533,-0.31853,-0.25564,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47434,-0.1887,-0.80576,-0.66435
1,-0.29506,0.59679,-0.26636,-0.095942,-0.099654,-0.61873,-0.52342,-0.48726,-0.18862,-0.39773,-0.37147,-0.31651,-0.25191,-0.34249,-0.095688,-0.099672,-0.21035,-0.12848,-0.35677,-0.18794,0.23515,0.32164
0,-0.25031,2.3417,0.16725,-0.063822,-0.065533,-0.1618,-0.52342,1.3604,-0.089459,0.19756,0.27147,-0.041581,-0.19986,0.085771,-0.085042,-0.086339,0.93271,1.9216,-0.054895,-0.14562,0.021531,-0.035187
1,-0.31759,-0.24468,-0.34885,-0.095347,-0.098535,-0.59155,-0.3875,-0.45995,-0.18593,-0.23297,0.056368,-0.31286,-0.22122,-0.33815,-0.094708,-0.09889,0.21851,0.1327,-0.046898,-0.18418,-0.74504,-0.5799
1,-0.27253,-0.25461,-0.33072,-0.092961,-0.095426,0.055531,0.63951,0.14788,-0.17808,-0.71838,-0.2898,-0.25616,-0.18785,-0.32561,-0.092545,-0.098057,-0.36444,-0.52342,-0.33172,-0.17596,0.16756,1.1945
1,-0.27146,-0.20885,-0.018887,-0.081777,-0.082768,0.23952,2.0697,0.07836,-0.141,-0.22086,-0.29542,-0.31854,-0.25147,-0.352,-0.095906,-0.099672,-0.61873,-0.52342,-0.46063,-0.18852,0.11088,-0.41356
1,-0.29298,-0.22102,-0.32282,-0.088921,-0.09352,-0.61873,-0.52342,-0.48726,-0.16721,-0.66175,-0.11682,-0.31798,-0.24767,-0.34968,-0.095939,-0.099672,-0.61873,-0.52342,-0.46102,-0.18862,7.1271,1.3658
0,-0.14373,-0.24696,-0.15136,-0.053025,-0.05889,4.5572,3.6122,3.8798,-0.064963,-0.63577,-0.40466,-0.22474,-0.20915,-0.077368,-0.069831,-0.069208,0.38227,2.0699,0.4095,-0.092256,-0.4304,-0.30258
0,-0.041581,-0.19986,0.085771,-0.085042,-0.086339,0.93271,1.9216,-0.054895,-0.14562,0.021531,-0.035187,-0.26987,-0.25046,-0.29465,-0.032382,-0.024666,2.574,3.8755,4.4507,-0.042835,-0.68895,-0.37416
1,-0.25812,-0.24064,-0.10774,-0.089643,-0.096018,-0.17085,0.2193,-0.26994,-0.16395,0.39028,-0.020967,-0.31334,-0.25314,-0.32573,-0.095851,-0.099595,-0.61873,-0.52342,-0.46129,-0.18837,-0.62072,-0.34874
0,-0.27048,-0.25346,-0.24645,-0.077121,-0.085547,-0.15231,0.38278,-0.22183,-0.12618,-0.51388,-0.44249,-0.28134,-0.24266,-0.13359,-0.089872,-0.090925,-0.090338,0.67988,-0.11225,-0.16424,-0.018292,0.0055985
1,-0.31588,-0.23735,-0.32395,-0.094851,-0.099519,-0.077234,-0.52342,-0.23729,-0.18472,1.3219,0.67056,-0.31426,-0.2428,-0.32514,-0.09555,-0.099405,0.94652,0.74317,-0.12087,-0.18741,0.36271,0.1706
0,-0.31829,-0.25112,-0.34772,-0.095937,-0.099672,-0.59155,-0.3875,-0.4734,-0.18862,-0.41671,-0.58215,-0.31839,-0.25007,-0.3501,-0.0959,-0.099672,-0.46202,-0.39286,-0.40736,-0.18848,0.19059,-0.44466
1,1.7435,-0.25114,1.5935,0.16389,0.27097,-0.41079,-0.39926,0.048646,0.71915,-0.6985,-0.41533,-0.29867,-0.25264,-0.27171,-0.039727,-0.071896,7.3511,2.2255,5.0402,-0.070092,-0.33005,-0.028447
1,0.3267,-0.24969,0.57763,0.60728,1.3299,-0.41459,-0.27383,0.36995,1.6971,-0.77642,-0.55838,-0.31731,-0.22169,-0.35111,-0.095803,-0.09965,-0.56828,-0.52342,-0.44822,-0.18805,0.00028222,-0.19318
1,-0.30926,0.099701,-0.33578,-0.074899,-0.061342,2.2334,3.1478,1.2081,-0.1255,-0.58306,-0.41681,-0.31614,-0.21206,-0.33964,-0.095113,-0.098353,-0.12534,0.76895,-0.26102,-0.18529,0.11076,-0.26841
1,-0.25812,-0.24064,-0.10774,-0.089643,-0.096018,-0.17085,0.2193,-0.26994,-0.16395,0.39028,-0.020967,-0.31827,-0.25147,-0.34974,-0.095886,-0.099548,-0.61873,-0.52342,1.4358,-0.18848,-0.76148,-0.61656
1,0.59385,0.41784,0.5327,1.3068,-0.086719,-0.40338,-0.25158,-0.2731,0.59903,-0.62314,-0.48215,-0.29758,-0.19633,-0.1469,-0.087728,-0.091272,1.832,4.2349,0.62258,-0.15746,2.3524,0.93494
0,0.53873,-0.25064,0.52521,-0.016935,-0.085891,-0.51603,-0.52342,-0.37013,0.061854,-0.37944,-0.28206,2.7829,-0.23822,0.17314,0.10874,0.059965,-0.61873,-0.52342,-0.44732,0.53659,-0.7188,-0.29189
0,-0.31852,-0.24834,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435,-0.31842,-0.23766,-0.35194,-0.095939,-0.099651,-0.54242,-0.39926,-0.44848,-0.18862,-0.79153,-0.64272
1,3.1935,-0.25445,2.2383,0.36257,0.84305,-0.076034,0.12756,-0.054673,1.4936,-0.7363,-0.51565,-0.31597,-0.13709,-0.32853,-0.095695,-0.099423,-0.44504,-0.398,-0.44887,-0.18769,0.013348,-0.362
0,-0.31314,-0.21698,-0.28877,-0.094812,-0.098752,0.69121,-0.008652,0.4077,-0.18418,2.2577,0.49244,-0.13119,-0.067322,-0.15296,-0.086455,-0.087455,0.14707,-0.26604,0.090105,-0.1538,-0.41655,-0.12472
0,-0.3181,-0.25474,-0.34992,-0.095859,-0.09959,-0.61873,-0.52342,-0.48726,-0.18834,-0.60174,-0.41389,0.097325,-0.25354,0.47011,-0.091062,-0.094178,-0.3567,0.0067948,-0.35366,-0.16854,0.47677,0.2556
0,-0.31858,-0.25637,-0.3523,-0.095955,-0.099672,-0.61873,-0.52342,-0.47421,-0.1887,-0.80576,-0.66435,-0.19063,-0.21424,0.11543,-0.094192,-0.099054,-0.59209,-0.39021,-0.47368,-0.18127,-0.5219,-0.50203
1,-0.093886,-0.24987,0.069368,-0.058981,-0.056379,0.014667,0.92966,0.45946,-0.045274,-0.43505,-0.22665,-0.29886,-0.25494,-0.30969,-0.094763,-0.098058,-0.15221,0.24898,0.081271,-0.18432,-0.6635,-0.30171
1,-0.31568,-0.24866,-0.32752,-0.095647,-0.099359,-0.5683,-0.52342,-0.46155,-0.18755,0.57638,-0.15868,-0.18225,5.3208,-0.14922,-0.095249,-0.098965,-0.61873,-0.52342,-0.48726,-0.18654,-0.38059,0.070592
0,-0.291,0.2915,-0.04058,-0.085969,-0.09615,0.72973,-0.52342,0.17718,-0.15678,1.9856,0.88453,-0.30891,-0.22471,-0.31337,-0.094699,-0.097588,-0.48913,-0.26357,-0.42023,-0.18307,0.0062999,-0.32235
0,-0.31795,-0.2488,-0.35099,-0.095486,-0.099071,-0.29394,0.22328,-0.32034,-0.18744,-0.39475,-0.31124,-0.073608,-0.25625,0.24457,-0.068181,-0.063855,-0.13407,-0.27116,-0.14336,-0.075149,-0.58854,-0.41841
1,-0.31049,-0.1208,-0.32549,-0.095947,-0.099672,-0.61873,-0.52342,-0.31549,-0.18866,0.42782,-0.15468,-0.23376,-0.25637,0.055996,-0.095623,-0.099159,-0.61873,-0.52342,-0.48726,-0.18719,-0.17361,-0.3662
0,0.25647,-0.18916,-0.32983,-0.093908,-0.097254,-0.46733,-0.40173,-0.35954,-0.18235,-0.27928,10.399,-0.079516,-0.18997,0.045536,-0.084644,-0.092557,-0.41061,-0.26182,-0.34254,-0.1495,-0.13527,0.11424
1,-0.30751,-0.24638,-0.30321,-0.091619,-0.094115,0.032981,-0.13889,0.02801,-0.17198,0.19259,-0.027877,-0.25616,-0.18785,-0.32561,-0.092545,-0.098057,-0.36444,-0.52342,-0.33172,-0.17596,0.16756,1.1945
0,-0.31687,-0.24664,-0.34006,-0.095932,-0.099647,-0.56651,-0.52342,-0.46063,-0.18859,-0.70771,-0.61517,-0.31606,-0.25249,-0.3397,-0.09544,-0.098651,-0.61873,-0.52342,3.0714,-0.18694,-0.47328,-0.36538
0,-0.31406,-0.25613,-0.33964,-0.094041,-0.097404,-0.59155,-0.52342,-0.13203,-0.1817,-0.69494,-0.56432,-0.31369,-0.14281,-0.31616,-0.093219,-0.096268,-0.61873,-0.52342,-0.31678,-0.18059,-0.10951,0.068617
0,-0.25031,2.3417,0.16725,-0.063822,-0.065533,-0.1618,-0.52342,1.3604,-0.089459,0.19756,0.27147,-0.20287,-0.10372,-0.13228,-0.08704,-0.089203,0.11871,0.48438,0.041091,-0.15663,-0.20701,0.87018
0,-0.31369,-0.14281,-0.31616,-0.093219,-0.096268,-0.61873,-0.52342,-0.31678,-0.18059,-0.10951,0.068617,-0.12519,2.3304,0.04518,-0.091121,-0.097378,0.13775,-0.52342,-0.10022,-0.16833,1.3918,1.0359
0,-0.31151,-0.0069976,-0.30077,-0.094175,-0.098385,1.2294,0.38439,0.24586,-0.18267,0.94698,1.2495,-0.22474,-0.20915,-0.077368,-0.069831,-0.069208,0.38227,2.0699,0.4095,-0.092256,-0.4304,-0.30258
1,-0.31144,-0.2171,-0.31248,-0.092338,-0.097623,2.0354,-0.13952,0.74449,-0.17614,-0.014336,-0.10864,-0.31849,-0.25027,-0.35212,-0.095938,-0.099672,-0.61873,-0.52342,-0.4734,-0.18862,0.77417,1.3493
1,-0.31632,-0.24779,-0.34659,-0.095775,-0.099543,-0.61873,-0.52342,-0.48726,-0.18791,-0.77729,-0.61512,-0.31849,-0.25027,-0.35212,-0.095938,-0.099672,-0.61873,-0.52342,-0.4734,-0.18862,0.77417,1.3493
1,-0.31576,-0.22377,-0.33578,-0.094504,-0.099302,-0.47167,-0.52342,-0.42469,-0.18454,-0.19854,-0.2203,-0.31849,-0.25298,-0.35176,-0.095946,-0.099647,-0.61873,-0.52342,-0.48726,-0.18866,-0.075103,-0.124
1,-0.19063,-0.21424,0.11543,-0.094192,-0.099054,-0.59209,-0.39021,-0.47368,-0.18127,-0.5219,-0.50203,-0.27253,-0.25461,-0.33072,-0.092961,-0.095426,0.055531,0.63951,0.14788,-0.17808,-0.71838,-0.2898
1,-0.30926,0.099701,-0.33578,-0.074899,-0.061342,2.2334,3.1478,1.2081,-0.1255,-0.58306,-0.41681,-0.31406,-0.25613,-0.33964,-0.094041,-0.097404,-0.59155,-0.52342,-0.13203,-0.1817,-0.69494,-0.56432
0,-0.31822,-0.23836,-0.3504,-0.09591,-0.099646,-0.51913,-0.4005,-0.44901,-0.18855,-0.80576,-0.6522,-0.31763,-0.21714,-0.34814,-0.095931,-0.099672,-0.5944,-0.52342,-0.42219,-0.18859,-0.097244,-0.24825
0,-0.31857,-0.25342,-0.3523,-0.095946,-0.099672,-0.5939,-0.52342,-0.4333,-0.18866,0.82636,0.14999,0.3267,-0.24969,0.57763,0.60728,1.3299,-0.41459,-0.27383,0.36995,1.6971,-0.77642,-0.55838
0,-0.31859,-0.25247,-0.3523,-0.095955,-0.099672,-0.61873,-0.52342,-0.47395,-0.1887,-0.80576,-0.66435,-0.31651,-0.25191,-0.34249,-0.095688,-0.099672,-0.21035,-0.12848,-0.35677,-0.18794,0.23515,0.32164
1,-0.31718,-0.23469,-0.33881,-0.095879,-0.099606,-0.46891,-0.52342,-0.42316,-0.18845,0.33021,6.2699,-0.30563,-0.25425,-0.289,-0.090546,-0.0957,0.51488,-0.52342,0.065907,-0.17051,-0.11722,-0.38301
0,-0.25737,-0.25207,-0.29631,-0.090811,-0.092044,-0.40585,-0.52342,0.53696,-0.17198,-0.52115,-0.37291,-0.31472,-0.24204,-0.2953,-0.095688,-0.099476,-0.46307,-0.26612,-0.42198,-0.18766,1.1446,0.098649
1,-0.31103,-0.21117,-0.29667,-0.095056,-0.099503,0.1079,0.0056232,-0.26155,-0.18522,1.0653,0.33338,-0.26938,-0.23768,-0.010983,-0.090571,-0.093919,-0.13981,-0.27509,-0.28028,-0.17066,0.043454,-0.297
0,-0.29684,-0.23897,-0.19534,-0.090487,-0.096047,2.2677,1.1561,0.77149,-0.16894,0.40319,-0.1618,-0.29886,-0.25494,-0.30969,-0.094763,-0.098058,-0.15221,0.24898,0.081271,-0.18432,-0.6635,-0.30171
0,2.5074,-0.24662,0.099025,2.3214,3.049,-0.46165,-0.52342,-0.35318,6.5422,-0.74868,-0.45161,3.5791,-0.25484,1.1886,0.0077706,-0.022323,-0.3585,-0.27258,-0.36642,0.16622,-0.69211,-0.29966
1,-0.3181,-0.25474,-0.34992,-0.095859,-0.09959,-0.61873,-0.52342,-0.48726,-0.18834,-0.60174,-0.41389,-0.31691,-0.19348,-0.34451,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435
0,-0.3177,-0.24131,-0.35069,-0.095862,-0.099559,-0.37207,-0.14689,-0.37242,-0.18837,-0.46415,-0.4881,-0.31194,-0.11133,-0.30493,-0.095345,-0.099536,-0.15358,-0.39286,-0.24985,-0.18619,0.38796,-0.057126
0,-0.31827,-0.25147,-0.34974,-0.095886,-0.099548,-0.61873,-0.52342,1.4358,-0.18848,-0.76148,-0.61656,-0.19202,-0.25215,-0.31955,-0.072729,-0.054726,-0.061796,-0.52342,-0.095365,-0.095341,-0.76945,-0.57449
0,-0.31588,-0.23735,-0.32395,-0.094851,-0.099519,-0.077234,-0.52342,-0.23729,-0.18472,1.3219,0.67056,3.5791,-0.25484,1.1886,0.0077706,-0.022323,-0.3585,-0.27258,-0.36642,0.16622,-0.69211,-0.29966
1,-0.29298,-0.22102,-0.32282,-0.088921,-0.09352,-0.61873,-0.52342,-0.48726,-0.16721,-0.66175,-0.11682,-0.27048,-0.25346,-0.24645,-0.077121,-0.085547,-0.15231,0.38278,-0.22183,-0.12618,-0.51388,-0.44249
0,-0.2667,-0.25522,-0.34861,-0.095931,-0.099651,-0.25391,1.1753,0.068987,-0.18859,-0.73617,-0.48305,-0.31686,-0.18892,-0.34725,-0.095856,-0.099544,-0.35966,-0.2649,-0.29116,-0.1883,-0.7164,-0.57762
0,-0.25614,-0.14717,-0.32983,-0.095428,-0.099124,-0.53824,-0.52342,0.89496,-0.18687,-0.6264,0.046195,-0.31805,-0.23766,-0.3482,-0.095938,-0.099672,-0.59365,-0.52342,-0.47447,-0.18862,-0.66817,-0.45039
0,-0.31334,-0.25314,-0.32573,-0.095851,-0.099595,-0.61873,-0.52342,-0.46129,-0.18837,-0.62072,-0.34874,-0.076094,-0.24519,0.61869,0.037092,-0.013404,0.1842,0.60234,0.75878,0.25793,-0.35391,-0.25382
1,-0.23563,-0.19976,0.6181,-0.083219,-0.091254,0.078672,0.1194,-0.091309,-0.14125,1.7386,0.98619,-0.14373,-0.24696,-0.15136,-0.053025,-0.05889,4.5572,3.6122,3.8798,-0.064963,-0.63577,-0.40466
1,-0.31824,-0.23624,-0.35057,-0.095875,-0.099651,-0.095628,0.4802,-0.25827,-0.1883,1.0196,0.019424,-0.31847,-0.24949,-0.35176,-0.095719,-0.099568,-0.49069,-0.39286,-0.40957,-0.18794,-0.10041,-0.28516
1,-0.31384,-0.21504,-0.34041,-0.09553,-0.099257,-0.25179,-0.25417,-0.2861,-0.18712,0.73988,2.0792,-0.31818,-0.25243,-0.35051,-0.095939,-0.099672,-0.59209,-0.52342,-0.47368,-0.18862,-0.79153,-0.64679
0,0.065232,-0.22871,0.54767,0.15701,0.39282,1.7275,0.66362,0.48329,0.67055,-0.60341,-0.41362,-0.041581,-0.19986,0.085771,-0.085042,-0.086339,0.93271,1.9216,-0.054895,-0.14562,0.021531,-0.035187
0,-0.31781,-0.21601,-0.34867,-0.095871,-0.099652,-0.61873,-0.52342,-0.44844,-0.18837,0.71059,0.14654,-0.31689,-0.2491,-0.34041,-0.095813,-0.099588,-0.53635,-0.38474,-0.4594,-0.18805,1.0636,0.1355
0,-0.31691,-0.19348,-0.34451,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435,-0.291,0.2915,-0.04058,-0.085969,-0.09615,0.72973,-0.52342,0.17718,-0.15678,1.9856,0.88453
0,-0.24879,0.73826,0.20588,-0.09058,-0.091386,-0.49324,-0.52342,-0.27879,-0.16718,-0.28574,-0.3179,-0.25614,-0.14717,-0.32983,-0.095428,-0.099124,-0.53824,-0.52342,0.89496,-0.18687,-0.6264,0.046195
1,-0.25812,-0.24064,-0.10774,-0.089643,-0.096018,-0.17085,0.2193,-0.26994,-0.16395,0.39028,-0.020967,-0.31826,-0.25609,-0.3501,-0.095201,-0.098467,0.17947,1.3455,0.11019,-0.18676,-0.3577,-0.52414
0,-0.26233,-0.23015,0.23905,-0.088983,-0.09307,0.54432,0.75803,0.086642,-0.16033,0.95486,0.31739,-0.29684,-0.23897,-0.19534,-0.090487,-0.096047,2.2677,1.1561,0.77149,-0.16894,0.40319,-0.1618
0,-0.31369,-0.14281,-0.31616,-0.093219,-0.096268,-0.61873,-0.52342,-0.31678,-0.18059,-0.10951,0.068617,-0.29532,-0.23905,-0.27884,-0.08687,-0.092402,-0.31419,0.36814,0.62922,-0.15294,-0.49354,-0.33254
0,-0.31711,-0.19112,-0.3495,-0.095807,-0.099429,-0.61873,-0.52342,-0.43383,-0.18809,-0.75831,-0.57002,-0.29758,-0.19633,-0.1469,-0.087728,-0.091272,1.832,4.2349,0.62258,-0.15746,2.3524,0.93494
0,-0.21314,-0.23808,0.15959,0.048633,0.054973,-0.5939,-0.52342,0.18219,0.19003,-0.39809,-0.39863,-0.10172,-0.22651,-0.044027,-0.079226,-0.070817,2.5073,-0.52342,0.62326,-0.12439,0.70306,0.35654
0,-0.31822,-0.23836,-0.3504,-0.09591,-0.099646,-0.51913,-0.4005,-0.44901,-0.18855,-0.80576,-0.6522,-0.25812,-0.24064,-0.10774,-0.089643,-0.096018,-0.17085,0.2193,-0.26994,-0.16395,0.39028,-0.020967
0,-0.31822,-0.23836,-0.3504,-0.09591,-0.099646,-0.51913,-0.4005,-0.44901,-0.18855,-0.80576,-0.6522,-0.30829,-0.23257,-0.33875,-0.092634,-0.097147,-0.035994,0.0015992,-0.21835,-0.17546,-0.63075,-0.42842
0,-0.31795,-0.2488,-0.35099,-0.095486,-0.099071,-0.29394,0.22328,-0.32034,-0.18744,-0.39475,-0.31124,-0.26987,-0.25046,-0.29465,-0.032382,-0.024666,2.574,3.8755,4.4507,-0.042835,-0.68895,-0.37416
0,-0.31853,-0.25564,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47434,-0.1887,-0.80576,-0.66435,-0.085475,0.52811,0.043872,-0.094307,-0.099176,-0.39025,-0.27878,-0.37089,-0.1826,2.956,1.8583
1,-0.19063,-0.21424,0.11543,-0.094192,-0.099054,-0.59209,-0.39021,-0.47368,-0.18127,-0.5219,-0.50203,-0.31846,-0.25556,-0.35141,-0.095948,-0.099653,-0.61873,-0.52342,-0.48726,-0.18866,-0.79627,-0.65779
1,0.3267,-0.24969,0.57763,0.60728,1.3299,-0.41459,-0.27383,0.36995,1.6971,-0.77642,-0.55838,-0.31334,-0.25314,-0.32573,-0.095851,-0.099595,-0.61873,-0.52342,-0.46129,-0.18837,-0.62072,-0.34874
0,-0.27448,-0.2424,-0.039748,-0.090757,-0.096215,-0.23569,-0.2658,-0.33144,-0.16797,0.11834,0.15823,-0.21991,0.05042,-0.20295,-0.0954,-0.099258,-0.61873,-0.52342,-0.48726,-0.18622,2.242,2.431
0,-0.24075,-0.23808,-0.086342,-0.089262,-0.092015,0.57683,1.2893,0.016257,-0.16402,-0.018751,-0.34343,0.76011,-0.25167,0.40129,0.40329,0.085297,2.195,6.2288,0.47951,1.0897,-0.64568,-0.29328
0,-0.31398,-0.24987,-0.33964,-0.095606,-0.099651,-0.61873,-0.52342,-0.48726,-0.18719,-0.55181,-0.35046,-0.31802,-0.24246,-0.34832,-0.095938,-0.099624,-0.4585,-0.52342,-0.37852,-0.18862,-0.80101,-0.60805
0,-0.31624,-0.21628,-0.34338,-0.094896,-0.098762,-0.44612,-0.15211,-0.3565,-0.18482,-0.36935,-0.30563,-0.3179,-0.23263,-0.34814,-0.095955,-0.099672,-0.51914,-0.398,-0.44927,-0.1887,-0.80576,-0.66435
1,-0.18225,5.3208,-0.14922,-0.095249,-0.098965,-0.61873,-0.52342,-0.48726,-0.18654,-0.38059,0.070592,-0.30879,-0.24355,-0.34386,-0.095555,-0.099539,-0.51533,-0.2649,-0.38252,-0.18726,-0.46935,-0.17515
1,-0.3182,-0.2379,-0.34808,-0.095922,-0.099672,-0.59365,-0.52342,-0.46102,-0.18859,1.3799,0.3417,-0.24556,-0.25342,-0.062094,-0.094131,-0.097503,-0.61873,-0.52342,-0.48726,-0.18145,-0.6786,-0.58719
0,1.8245,-0.24111,1.4233,0.069468,0.11707,2.1726,5.9846,1.0474,0.40831,-0.58991,-0.27306,-0.25737,-0.25207,-0.29631,-0.090811,-0.092044,-0.40585,-0.52342,0.53696,-0.17198,-0.52115,-0.37291
0,-0.31354,-0.24042,-0.33245,-0.094707,-0.098458,0.032365,-0.14711,-0.25643,-0.18411,0.63738,0.5281,-0.31816,-0.2424,-0.34873,-0.095917,-0.099647,-0.61873,-0.52342,-0.48726,-0.18852,0.44679,-0.20412
0,-0.31518,-0.24149,-0.34564,-0.095873,-0.099611,-0.5396,-0.52342,-0.42067,-0.1883,-0.67981,-0.5721,-0.076094,-0.24519,0.61869,0.037092,-0.013404,0.1842,0.60234,0.75878,0.25793,-0.35391,-0.25382
