@relation peerindex-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute class {0,1}
@attribute A_follower_count numeric
@attribute A_following_count numeric
@attribute A_listed_count numeric
@attribute A_mentions_received numeric
@attribute A_retweets_received numeric
@attribute A_mentions_sent numeric
@attribute A_retweets_sent numeric
@attribute A_posts numeric
@attribute A_network_feature_1 numeric
@attribute A_network_feature_2 numeric
@attribute A_network_feature_3 numeric
@attribute B_follower_count numeric
@attribute B_following_count numeric
@attribute B_listed_count numeric
@attribute B_mentions_received numeric
@attribute B_retweets_received numeric
@attribute B_mentions_sent numeric
@attribute B_retweets_sent numeric
@attribute B_posts numeric
@attribute B_network_feature_1 numeric
@attribute B_network_feature_2 numeric
@attribute B_network_feature_3 numeric

@data
0,71597,44262,1437,10.403563,3.365355,0.591206,0.100503,5.074567,47,72.106383,2146.893617,1525260,747,41582,3316.259533,1401.939767,8.257136,6.558356,22.443191,12203,57.957328,2352.647334
1,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554,867,413,52,10.906349,2.359024,3.975177,1.124418,2.635947,32,66.911765,1119.441176
1,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694,9512,12,213,52.167068,23.182288,0.36215,0.100503,6.806045,195,11.678571,564.040816
0,2014,1943,70,0.756843,0.100503,0.334766,0.100503,1.328776,3,74.666667,2346.333333,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826
0,405315,128127,6688,131.597628,23.453871,7.381613,0.100503,7.406416,568,231.589161,9587.66958,143101,128686,8742,874.212873,347.630667,4.498471,0.100503,34.977978,2767,105.734781,5276.96262
0,64675,17442,1884,90.960926,15.203367,40.531265,1.34313,30.22723,284,109.407018,3943.42807,2570,740,119,3.947917,0.899263,0.354379,0.100503,0.608254,18,89.833333,2257.388889
1,2745543,7828,22729,349.819625,107.081021,0.604091,0.100503,2.392201,1359,55.718228,3705.916485,3741,1635,242,0.565491,0.316668,0.100503,0.100503,0.35184,2,0,7.5
1,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,209,454,7,0.613409,0.354379,0.100503,0.100503,0.100503,2,0.5,9
1,5501,5908,400,7.196389,2.635723,1.772289,0.341936,0.825193,28,86.321429,1704.928571,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0
1,7147,737,112,2.33299,0.714556,0.86213,0.100503,1.357589,11,13.272727,520.181818,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778
0,20,7,2,7.690824,0.277306,1.331508,0.100503,2.830627,6,2,96.166667,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874
0,92,256,0,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0,853,722,42,12.039891,0.770531,4.287463,0.337132,3.314366,33,27.242424,843.727273
0,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294,1525260,747,41582,3316.259533,1401.939767,8.257136,6.558356,22.443191,12203,57.957328,2352.647334
1,71597,44262,1437,10.403563,3.365355,0.591206,0.100503,5.074567,47,72.106383,2146.893617,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
1,23387,565,731,58.517329,37.390485,4.615463,1.116006,6.08505,240,67,1932.373444,756,418,15,2.19889,0.100503,0.349327,0.100503,0.616286,8,49.375,1146.625
0,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667
1,44228,661,3165,14.878419,2.915614,2.81019,0.100503,2.297613,59,115.183333,2317.666667,1677,838,125,19.900175,1.918993,1.281496,0.100503,2.043428,53,84.207547,1525.188679
1,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059
0,254,534,1,3.453649,0.277306,0.810485,0.341936,1.276667,12,6.75,573.916667,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554
1,78731,6212,1971,97.395842,57.179768,13.843644,1.788636,12.660756,378,59.916667,2026.757813,95,120,3,0.356943,0.100503,0.356943,0.356943,0.356943,1,0,0
0,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781
1,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667,5941,1615,278,39.589571,3.866453,1.515953,0.100503,1.281691,116,63.991525,2503.949153
1,723800,328,7257,1695.430195,317.463665,3.581057,1.858226,6.484086,5210,13.598488,1336.213611,614689,400,5729,199.618296,67.812469,9.366192,0.359534,4.094488,669,39.193741,2565.612519
1,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618,3166413,276,603,1253.345429,980.120926,12.963425,2.380018,100.537797,4801,7.906174,1694.698822
1,57840,27137,5245,271.75986,35.955804,13.079388,0.100503,12.642881,890,294.170732,8733.976718,147,110,2,0.100503,0.100503,0.334766,0.100503,0.334766,0,0,0
1,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423,15002,1945,670,98.507417,20.957709,25.646414,0.839509,23.351462,350,83.403955,3133.562147
1,130878,5409,378,14.441664,5.673754,0.875214,0.100503,26.191893,51,18.901961,4006.686275,2014,1943,70,0.756843,0.100503,0.334766,0.100503,1.328776,3,74.666667,2346.333333
1,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554,4760,425,96,5.011962,1.407896,0.100503,0.100503,0.100503,22,3,277.590909
1,268170,2087,7870,48.07372,6.383899,0.356943,0.356943,0.356943,207,29.914692,915.327014,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148
1,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285,444,155,14,0.100503,0.100503,0.349327,0.100503,0.349327,0,0,0
1,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048
1,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493,10270,5625,608,74.537965,34.748706,0.100503,0.100503,3.318645,226,73.374449,4133.123348
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,219,148,8,0.758307,0.100503,0.100503,0.100503,0.100503,3,205,3922.666667
1,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833,1834007,773,30622,1674.266909,388.426427,29.331852,7.308293,17.65971,6261,53.226014,2662.894778
1,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527,220242,357,1062,452.547281,140.007534,13.439022,3.043693,13.647982,1796,13.661918,1375.807671
1,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439
0,6119,382,417,8.485918,3.285058,0.585955,0.100503,0.585955,32,145.65625,2851.40625,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423
1,48777,858,1236,247.238745,74.103492,3.031696,1.816746,21.175696,997,32.902778,1871.071429,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839
1,34802,777,1679,199.721367,77.479436,12.720855,1.343393,14.466291,682,145.260807,4097.762248,3019,962,78,0.490892,0.100503,0.61613,0.364793,0.61613,2,184,39603.5
1,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148
0,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618
1,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839
1,15096,1167,837,26.016663,9.601604,2.057096,0.100503,1.808272,108,211.594595,6769.792793,1304,797,51,0.94592,0.500569,0.100503,0.100503,0.100503,4,106.5,2295
0,5501,5908,400,7.196389,2.635723,1.772289,0.341936,0.825193,28,86.321429,1704.928571,2273871,4524,11946,6782.405338,2944.524245,12.955723,2.791861,66.206208,21678,6.859364,1113.202016
1,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527,3893,1059,168,3.260473,1.051286,1.100824,0.100503,1.100824,15,95.8,2188.733333
1,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,4557,82,167,7.337626,4.397497,0.100503,0.100503,2.092017,25,12.44,398.76
1,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133
0,254,341,9,6.525792,1.157975,1.332898,0.35184,1.56716,21,74.333333,2138.238095,266407,1592,6734,660.897263,297.090333,28.258,0.839682,20.722665,2376,66.39599,2706.108187
1,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667
0,1097135,830,10591,73.165677,19.898366,0.100503,0.100503,0.35184,288,13.709898,762.614334,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044
1,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778
1,5151,2195,213,23.004397,13.529503,4.849392,2.588299,4.371197,95,96.587629,2232.690722,889300,183,5646,3237.313873,1964.290187,18.117281,0.852602,90.145841,10953,10.028592,1180.805341
1,445040,204,8311,646.061484,390.769262,1.55913,0.58337,11.233572,1690,20.791958,940.759324,4918,1225,244,84.133441,33.485016,14.393875,2.390222,13.9327,285,73.65035,2309.538462
1,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551
1,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333
0,513424,6,10043,755.632593,364.713137,4.765335,0.586102,6.592067,3166,22.891596,1386.830366,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
1,71597,44262,1437,10.403563,3.365355,0.591206,0.100503,5.074567,47,72.106383,2146.893617,1433,249,113,0.339522,0.100503,0.359534,0.100503,0.867285,1,0,0
0,10693,935,12,0.634422,0.367463,0.367463,0.100503,0.367463,2,50.5,3452.5,265258,209,551,631.915946,457.64855,5.460985,0.100503,7.498126,2603,3.826314,506.692136
0,1140,927,69,0.577497,0.100503,0.341936,0.100503,0.341936,2,14.5,1206.5,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874
1,100836,144,1781,512.444493,143.893264,4.589757,1.844932,5.110851,1743,30.759207,1251.028329,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694
1,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527,67736,30523,1948,48.765417,14.029113,12.246233,0.100503,9.000104,190,153.703125,4391.677083
1,34463,29808,1689,15.430498,3.984029,8.204331,0.332423,6.988815,66,75.530303,1916.893939,3081505,119234,316,19.17302,9.949511,0.100503,0.100503,0.100503,66,55.641791,17588.059702
0,112,243,5,1.445174,0.100503,0.100503,0.100503,0.603177,5,96.6,1414.2,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364
0,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5,41367,71,717,32.549653,16.527846,4.59073,1.587365,10.832376,122,14.99187,2044.910569
0,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288
0,3525,3115,131,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0,9542820,2069,17897,4336.358286,668.570801,7.376996,1.838381,3.113625,12252,16.385138,3413.41185
0,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941,102116,293,970,1729.451634,763.659739,30.829977,8.568367,93.311571,4067,12.310269,1636.379704
1,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5
1,6231,555,479,67.577383,26.923991,1.833268,0.346839,4.774051,230,209.729614,5612.39485,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551
0,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3
1,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065,676,243,43,1.982531,1.360641,0.100503,0.100503,36.40164,6,4.666667,269.5
1,126738,779,4115,171.819555,37.294285,4.411323,1.530222,4.202883,690,126.04416,3627.968661,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419
1,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336,750,997,29,2.292465,0.312366,5.135358,2.032459,4.423156,11,192.363636,3855.727273
1,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889
0,556,495,17,0.844986,0.100503,0.35184,0.35184,0.586102,3,40,1230.666667,9413,3403,842,26.930601,8.375374,4.087297,0.596162,5.349466,87,117.318182,2441.670455
1,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3,489,473,16,2.215723,0.538122,0.100503,0.100503,0.36215,10,91.9,2778.9
1,3524,1881,14,0.957114,0.100503,0.100503,0.100503,0.100503,4,85,1942.75,1268,933,48,3.310075,0.933759,1.054823,0.100503,1.806823,14,181.133333,2256.4
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,3200,3256,146,0.290192,0.100503,0.36215,0.100503,0.36215,1,0,11
0,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516
0,1238,151,81,4.726307,0.572108,1.298036,0.341936,1.081873,17,48.941176,975.529412,18091,359,1504,25.254445,8.697579,2.062569,0.100503,1.599715,102,115.182692,1885.298077
1,2273871,4524,11946,6782.405338,2944.524245,12.955723,2.791861,66.206208,21678,6.859364,1113.202016,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
0,1271,1503,59,0.297973,0.297973,0.100503,0.100503,0.100503,1,0,12,96531,87,363,81.561734,43.321465,6.590245,2.339133,12.089645,296,9.208754,2112.074074
1,513424,6,10043,755.632593,364.713137,4.765335,0.586102,6.592067,3166,22.891596,1386.830366,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603
1,1964,611,98,5.496881,1.060186,0.880342,0.100503,0.880342,24,250.64,3057.44,103340,1708,1723,45.207768,8.882566,0.600967,0.100503,0.600967,156,118.830409,4043.380117
0,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228
0,3638,3341,85,2.793577,1.402703,2.594089,0.59815,3.802143,11,9.416667,489.083333,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667
0,6375552,813,13024,12873.600932,4515.515176,1.03521,0.100503,2.039037,28917,9.799931,1988.04748,1780218,2,42873,1876.310191,1294.357473,2.593691,1.803465,4.840317,5373,67.329282,3894.498527
0,223,168,9,0.349327,0.349327,0.100503,0.100503,0.100503,1,77,3047,154830,10613,2910,138.757742,50.168698,3.557832,0.341936,3.81385,542,126.071823,6302.39779
0,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148
0,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285,7185698,30,29179,29146.956462,18082.743596,0.100503,0.100503,4.502396,88154,4.061066,649.156485
1,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571
0,57840,27137,5245,271.75986,35.955804,13.079388,0.100503,12.642881,890,294.170732,8733.976718,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618
0,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3,7185698,30,29179,29146.956462,18082.743596,0.100503,0.100503,4.502396,88154,4.061066,649.156485
1,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333
0,26821,24787,144,8.14872,7.707475,1.058993,1.058993,42.471713,12,121.642857,15764.214286,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943
0,9512,12,213,52.167068,23.182288,0.36215,0.100503,6.806045,195,11.678571,564.040816,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084
0,8120,710,959,7.368643,2.088375,1.598798,0.595812,1.332849,29,205.533333,4302.466667,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694
1,117913,1299,9950,189.75523,67.310223,11.294831,2.567269,10.933766,791,185.542033,5535.939774,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941
0,364,927,6,0.55168,0.310247,0.834981,0.339522,0.832591,2,1.5,122,103607,53468,3137,48.048702,25.092945,0.100503,0.100503,0.100503,203,30.093137,3217.367647
0,220242,357,1062,452.547281,140.007534,13.439022,3.043693,13.647982,1796,13.661918,1375.807671,1834007,773,30622,1674.266909,388.426427,29.331852,7.308293,17.65971,6261,53.226014,2662.894778
1,100151,31383,4679,286.941738,37.799964,6.663615,0.100503,8.464207,758,120.195059,4332.485046,2403,1,75,40.236553,31.458708,51.620005,0.100503,42.630426,147,10.027211,1486.306122
0,135,179,0,0.739472,0.100503,0.598175,0.100503,0.834804,3,237,18678.666667,229138,606,2321,217.381427,48.454912,3.166625,0.598552,3.18455,811,26.90887,2895.17983
0,12136,12161,192,1.571892,0.100503,2.07998,0.100503,0.837635,7,15.285714,1881.142857,71410,11076,2340,124.117664,11.819258,4.417464,0.359534,4.38463,533,79.193309,2273.875465
1,20808,3459,43,1.446041,0.546205,0.588247,0.344375,1.073601,6,44.666667,5020.833333,109,218,5,0.524151,0.100503,0.817632,0.576199,0.817632,2,81,918.5
1,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
0,26821,24787,144,8.14872,7.707475,1.058993,1.058993,42.471713,12,121.642857,15764.214286,263614,759,8805,110.41026,26.557123,1.623834,0.100503,1.118621,454,96.043573,2606.679739
0,33669,29327,883,128.414854,23.919631,6.556255,0.339522,12.292205,228,72.779221,3492.194805,103607,53468,3137,48.048702,25.092945,0.100503,0.100503,0.100503,203,30.093137,3217.367647
1,203788,1069,5439,1043.235953,558.213656,20.643643,1.371208,22.231386,3048,59.964378,1554.076101,23230,495,826,118.052432,56.668293,6.373205,0.84072,9.827005,466,105.210638,3589.004255
0,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
0,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561
0,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527
0,4760,425,96,5.011962,1.407896,0.100503,0.100503,0.100503,22,3,277.590909,335,469,16,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,186557,90762,3166,489.106379,75.768878,0.100503,0.100503,0.100503,764,309.220493,20356.015564,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0
0,7360339,95,43590,12473.150064,9597.001073,5.323947,1.353624,8.266239,46906,7.32032,838.486589,7185698,30,29179,29146.956462,18082.743596,0.100503,0.100503,4.502396,88154,4.061066,649.156485
1,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931,10693,935,12,0.634422,0.367463,0.367463,0.100503,0.367463,2,50.5,3452.5
1,541611,2140,10406,2418.369859,981.459889,13.925585,0.100503,32.973024,8550,59.120227,4861.4109,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955
0,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604
0,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575
1,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,33669,29327,883,128.414854,23.919631,6.556255,0.339522,12.292205,228,72.779221,3492.194805
0,18079,10044,1041,47.5659,1.269104,0.883245,0.100503,0.883245,198,68.52,1621.745,38148,11879,1380,86.671788,51.672583,1.319244,0.334766,4.751093,355,64.808333,2193.641667
1,1641075,695,14343,5237.291049,1080.583726,17.636112,3.39283,6.622206,15102,9.583602,1249.680529,44027,113,2344,45.204222,20.368967,1.116158,0.100503,0.859718,188,112.191489,2122.702128
0,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3,6225470,381,40506,16532.60226,9816.447536,6.292393,4.340212,11.886873,61842,10.297831,1115.07744
0,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3
1,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228,48777,858,1236,247.238745,74.103492,3.031696,1.816746,21.175696,997,32.902778,1871.071429
1,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931,67736,30523,1948,48.765417,14.029113,12.246233,0.100503,9.000104,190,153.703125,4391.677083
0,114,227,1,0.940664,0.100503,1.077223,0.100503,1.077223,3,1,146,661,887,28,1.213732,0.808736,1.09405,0.586299,0.586299,5,20,1284.6
1,5941,1615,278,39.589571,3.866453,1.515953,0.100503,1.281691,116,63.991525,2503.949153,3741,1635,242,0.565491,0.316668,0.100503,0.100503,0.35184,2,0,7.5
0,5501,5908,400,7.196389,2.635723,1.772289,0.341936,0.825193,28,86.321429,1704.928571,4760,425,96,5.011962,1.407896,0.100503,0.100503,0.100503,22,3,277.590909
0,100836,144,1781,512.444493,143.893264,4.589757,1.844932,5.110851,1743,30.759207,1251.028329,220242,357,1062,452.547281,140.007534,13.439022,3.043693,13.647982,1796,13.661918,1375.807671
0,39262,848,1610,40.495021,8.943607,3.227677,0.564343,1.070321,163,132.030675,2931.515337,2774790,20342,15836,5088.577165,6.183081,0.810461,0.339522,1.081757,18549,4.781339,454.967895
0,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353,126738,779,4115,171.819555,37.294285,4.411323,1.530222,4.202883,690,126.04416,3627.968661
1,3171023,5171,31522,1111.082668,405.552681,4.850486,0.100503,4.401496,4951,19.441874,2256.540241,1796718,284,14765,2149.652604,140.393091,1.089005,0.100503,2.311495,6986,44.927216,2155.68819
1,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
1,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288,3166413,276,603,1253.345429,980.120926,12.963425,2.380018,100.537797,4801,7.906174,1694.698822
0,2651,2838,195,15.758126,5.319354,14.1783,1.36878,6.621655,60,89.031746,3293.31746,405315,128127,6688,131.597628,23.453871,7.381613,0.100503,7.406416,568,231.589161,9587.66958
0,154830,10613,2910,138.757742,50.168698,3.557832,0.341936,3.81385,542,126.071823,6302.39779,163145,906,4475,182.175568,78.043202,11.607668,3.59002,9.605155,688,82.938659,1809.650499
1,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
0,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
0,11427,1951,1069,31.201897,9.467739,12.70864,1.091425,16.994219,126,322.84252,6522.992126,163145,906,4475,182.175568,78.043202,11.607668,3.59002,9.605155,688,82.938659,1809.650499
1,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5
0,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,804394,1370,15143,6881.482996,5013.642295,22.683131,2.385538,18.420981,23958,21.324988,1413.825398
0,306,662,13,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0,37,97,0,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
0,364,62,10,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0,10581,950,384,24.075598,3.236205,2.331218,1.091248,1.801422,105,175.056604,8119.009434
0,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333,4491415,756,29876,4499.996251,2206.571898,26.966925,12.628283,29.069822,16646,22.747726,2206.420734
0,750,997,29,2.292465,0.312366,5.135358,2.032459,4.423156,11,192.363636,3855.727273,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889
